player_id,first_name,last_name,email,phone_number,birthday,position,shoots,height,weight_lbs,jersey_num,gender,gpa,years_eligibility,development_id
474,Evan,Blevins,joseph14@example.org,0237637072,1999-01-22,D,R,"5'6""",207.5,48,M,2.52,4,5
475,James,Bowman,brookedouglas@example.net,9672513035,2006-02-16,D,L,"6'7""",167.2,91,M,3.79,2,5
476,David,Mcbride,amy24@example.org,2026064739,1997-12-14,D,R,"5'10""",178.6,16,M,3.9,3,5
477,Christopher,Dyer,matthewcampos@example.net,1775087279,1998-06-22,D,R,"6'6""",209.8,5,M,3.77,2,1
478,Jeremy,Allen,kellyfox@example.net,1819459872,2006-06-30,D,R,"6'10""",161.0,7,M,3.51,3,5
479,Steven,Chapman,gina54@example.com,1357119100,2003-10-04,G,L,"5'8""",186.8,30,M,3.06,3,3
480,William,Meza,dlee@example.net,4008749354,1999-08-15,G,L,"6'8""",161.1,30,M,2.88,5,3
481,Erik,Ramirez,kellyhinton@example.org,2219386192,2002-07-25,F,R,"5'9""",214.9,34,M,3.8,5,3
482,Michael,Guerrero,umiller@example.com,1585992748,2002-06-10,F,R,"5'9""",160.3,39,M,3.3,3,3
483,Douglas,Johns,garciajohn@example.com,7038974202,1997-11-27,F,L,"6'11""",166.4,3,M,2.81,4,4
484,Eric,Neal,tom43@example.net,1870244237,2000-05-31,F,L,"6'1""",168.9,74,M,2.71,3,4
485,Michael,Gregory,michael88@example.org,6553773123,2005-02-06,F,R,"6'6""",160.2,33,M,3.46,5,1
486,Jesse,Blake,nicholasstokes@example.com,9476668263,2004-09-13,F,L,"5'8""",218.9,23,M,3.7,4,5
487,Michael,Morris,sharvey@example.net,3428721174,1998-04-20,F,R,"6'9""",182.3,38,M,2.84,1,3
488,John,Mclean,abigail75@example.net,2504049208,2006-12-07,F,L,"5'10""",179.0,72,M,3.56,2,1
489,Michael,Brown,mpeters@example.net,3698886595,1998-08-05,F,L,"5'8""",166.2,16,M,2.78,4,5
490,Isaac,Vang,calhounmichelle@example.org,1491456885,2004-06-24,F,L,"5'6""",210.5,49,M,2.77,2,1
491,Geoffrey,Mcdonald,nmoore@example.net,2954674722,1999-09-18,F,L,"6'0""",213.6,89,M,3.21,4,5
492,Craig,Campbell,robinsonjustin@example.com,0473687036,2005-06-29,F,R,"6'5""",175.7,57,M,3.39,3,3
493,Thomas,Williams,lijames@example.org,8037475359,1997-06-10,D,L,"6'11""",183.3,33,M,3.31,5,2
494,James,Grant,davenporttheresa@example.org,5460535017,2001-10-19,D,L,"6'6""",175.0,72,M,3.81,4,3
495,James,Davis,tina00@example.com,0159420736,2006-11-19,D,R,"6'7""",168.2,69,M,2.76,2,4
496,James,Phillips,robinsonmichelle@example.com,9186027677,2004-06-02,D,R,"5'9""",204.5,75,M,2.91,2,5
497,Bradley,Bradley,karensmith@example.org,8405684630,1998-07-22,D,R,"6'0""",179.1,47,M,2.99,5,5
498,Raymond,Evans,jessica29@example.com,4845509749,2004-12-08,D,R,"6'3""",181.8,10,M,3.41,4,3
499,William,Estrada,fvalencia@example.net,1520290416,2002-10-29,G,R,"5'8""",175.9,1,M,3.79,5,3
500,Derrick,Rubio,tbeck@example.net,5444138365,1999-10-02,G,L,"5'9""",207.7,30,M,3.61,5,1
501,Hector,Robinson,hamiltonvincent@example.org,2875632024,1999-08-26,F,R,"6'11""",193.2,78,M,3.35,2,2
502,Mark,Baker,ronald63@example.net,9723630544,2004-10-02,F,L,"5'10""",209.5,80,M,3.28,5,1
503,Steven,Davis,shelbysutton@example.com,3668430515,2003-04-08,F,L,"5'7""",218.0,93,M,3.32,4,1
504,Willie,Clements,andrea47@example.net,3755846751,2002-11-06,F,L,"5'10""",214.3,46,M,3.35,1,2
505,Daniel,Lewis,alexis96@example.com,6770655653,2004-08-02,F,R,"5'7""",169.8,39,M,3.08,3,4
506,Daniel,Odom,moralesandrea@example.org,5403636442,2003-05-30,F,R,"6'3""",187.8,24,M,3.44,3,2
507,Joshua,Cooper,cramirez@example.net,6392154836,2002-11-29,F,L,"5'11""",172.2,13,M,3.92,2,1
508,Michael,Thomas,lshea@example.com,7589268092,1997-07-07,F,L,"6'10""",213.2,11,M,3.61,2,5
509,Mark,Gonzalez,cvasquez@example.net,9258014114,2002-10-12,F,R,"5'11""",214.8,25,M,3.65,5,3
510,Eric,Serrano,wjones@example.com,7433250759,2000-03-14,F,L,"6'10""",212.9,4,M,3.92,5,4
511,Christopher,Leonard,robert11@example.com,8277223006,1998-07-12,F,L,"6'2""",208.3,20,M,2.54,5,3
512,Daniel,Ayers,burtonwhitney@example.net,5304779427,1997-06-04,F,R,"5'11""",196.5,42,M,2.52,3,3
513,Chase,Lawrence,amy97@example.com,3373419258,1999-03-05,D,L,"5'6""",197.2,16,M,2.7,4,3
514,Nathan,Pittman,mooremorgan@example.com,7680755079,2001-02-21,D,R,"6'8""",202.3,77,M,3.51,4,1
515,Joshua,Delgado,tkim@example.org,4631494458,2006-06-04,D,R,"5'9""",208.3,15,M,2.56,2,4
516,Daniel,Hamilton,hartmanjohn@example.com,7622750212,2001-05-20,D,R,"6'5""",211.2,84,M,3.35,2,4
517,Brian,Lee,jking@example.net,3373245526,2004-08-28,D,R,"6'1""",201.5,89,M,3.43,5,5
518,Jeffrey,Nelson,stephanie76@example.net,0730449284,2001-08-24,D,L,"6'9""",171.6,65,M,2.67,1,3
519,Scott,White,michael81@example.org,0846804575,2000-02-19,G,L,"6'4""",214.2,30,M,3.88,3,5
520,Cory,Howard,jessicadiaz@example.org,5329462513,2004-07-19,G,R,"6'7""",218.1,35,M,3.29,4,4
521,Joseph,Giles,nicholas88@example.com,2604865192,2001-01-30,F,R,"5'8""",166.7,43,M,3.01,5,1
522,Martin,Nelson,tlove@example.com,5986316926,1999-04-26,F,R,"5'11""",162.8,9,M,3.2,1,5
523,Juan,Evans,hwilliams@example.net,2299679477,2001-01-02,F,L,"6'11""",160.5,43,M,2.98,3,2
524,Tyler,Willis,burtonrebecca@example.org,3068328031,2001-10-11,F,R,"6'9""",169.1,86,M,3.79,5,5
525,Juan,Robinson,christopherperez@example.org,6145927674,1998-05-20,F,R,"6'4""",210.6,39,M,2.72,2,3
526,Michael,Gonzalez,kevinfischer@example.org,5384595605,2004-07-14,F,R,"5'8""",208.2,8,M,2.77,4,5
527,David,Bowman,gregorynielsen@example.net,1224084252,2005-04-13,F,L,"5'7""",162.5,73,M,3.33,3,2
528,Richard,Archer,smithdestiny@example.com,9786398362,2003-05-23,F,R,"5'7""",170.7,20,M,3.38,3,4
529,Eddie,Rush,amy94@example.net,5785299366,2005-12-23,F,L,"6'11""",200.7,50,M,3.44,3,2
530,Lucas,Hernandez,jennifersweeney@example.net,8261819932,1999-04-09,F,R,"5'7""",180.4,55,M,3.31,4,4
531,George,Wang,awarren@example.org,0620672049,2000-06-28,F,R,"6'10""",181.4,77,M,3.41,4,5
532,Jose,Jones,msimpson@example.net,1721469705,2003-02-15,F,L,"6'8""",201.1,89,M,2.89,4,3
533,Joshua,Montgomery,johnny24@example.com,0935472584,2004-02-29,D,R,"6'3""",182.3,37,M,3.69,2,1
534,Timothy,Charles,sanchezanthony@example.org,1505350503,2000-03-19,D,R,"5'7""",193.7,22,M,2.5,4,2
535,Stephen,Schneider,lauraholder@example.com,1126468797,2005-06-30,D,L,"5'11""",174.1,16,M,2.55,3,5
536,Michael,Thomas,mcalhoun@example.net,4038966729,2003-02-14,D,R,"5'8""",209.4,23,M,3.18,3,3
537,Paul,Anderson,xbaker@example.com,8382926784,2005-05-24,D,L,"5'9""",192.0,89,M,3.23,3,2
538,Spencer,Barrett,cheryl52@example.org,2164273658,2004-03-08,D,L,"6'3""",212.6,5,M,3.91,4,4
539,Alex,Palmer,aaron36@example.com,3404439987,2003-08-08,G,L,"5'10""",172.2,35,M,3.92,1,3
540,Paul,Brewer,michaelsnyder@example.com,4901046613,2004-12-04,G,R,"5'10""",180.2,35,M,3.25,4,4
541,Anthony,Cruz,shawn73@example.org,1394338013,1999-12-16,F,R,"6'2""",168.2,69,M,2.61,1,4
542,Henry,Cantu,hchavez@example.com,0542638079,2005-08-20,F,R,"5'8""",186.9,49,M,3.34,2,2
543,Darren,Wall,ygraham@example.org,1347461319,2004-01-27,F,L,"5'11""",192.4,97,M,3.52,1,5
544,Alan,Wilson,vhill@example.com,2795162662,2002-11-13,F,R,"5'11""",182.7,42,M,3.65,5,4
545,Douglas,Roberts,jamesjohnny@example.net,3528752062,1997-08-16,F,L,"6'3""",201.0,60,M,3.16,4,5
546,Todd,Walter,john15@example.org,9727961437,2000-03-15,F,R,"6'7""",161.4,2,M,3.12,2,2
547,Kenneth,Wong,teresa68@example.org,7109753008,2004-07-14,F,R,"6'8""",177.3,78,M,2.58,3,5
548,Brandon,Adams,eramos@example.net,0956506512,2003-10-27,F,L,"6'4""",216.6,74,M,3.47,4,1
549,Randy,Reed,paulcarpenter@example.org,5828713950,2002-12-23,F,R,"5'8""",201.1,72,M,2.77,3,2
550,Stephen,Edwards,samuel59@example.com,6331024688,1999-05-29,F,R,"6'7""",196.1,94,M,2.95,2,1
551,Ethan,Williams,jamie72@example.net,4695922268,2002-08-16,F,R,"6'4""",202.6,46,M,2.72,5,4
552,Joshua,Nguyen,robertohickman@example.com,8778594247,2002-12-27,F,R,"6'6""",186.6,37,M,2.76,3,2
553,Jason,Campbell,paula37@example.com,2223771209,2002-02-15,D,R,"5'7""",204.8,13,M,3.49,2,5
554,Lance,Byrd,tammy31@example.org,6662799651,2004-03-20,D,L,"6'10""",211.4,90,M,2.8,5,1
555,Kevin,Smith,meyerpatrick@example.net,9756799058,2006-01-18,D,L,"5'6""",194.9,99,M,2.78,5,3
556,Eric,Osborne,hwilliams@example.org,6023117514,1999-09-06,D,R,"5'7""",211.1,50,M,2.54,2,3
557,George,Fuentes,kimberlywilliams@example.net,0745374818,1997-06-01,D,R,"5'11""",212.1,75,M,3.47,1,5
558,Michael,Taylor,zsmith@example.net,5193412267,1999-02-05,D,L,"6'11""",183.5,66,M,2.87,3,1
559,Jared,Ortiz,velasquezjudy@example.net,5092056196,2003-04-04,G,L,"5'10""",163.3,1,M,3.93,4,5
560,Mark,Robinson,charles19@example.com,8316656817,2004-06-21,G,R,"6'6""",217.5,30,M,3.81,2,1
561,Curtis,Campbell,zavalajean@example.net,3963102410,1998-12-22,F,R,"6'10""",194.2,85,M,2.95,3,1
562,Stephen,Mcmillan,shirleymelton@example.net,4514854089,2006-01-16,F,R,"6'6""",214.2,40,M,2.72,4,5
563,Derek,Brown,patriciasheppard@example.com,9875874018,1998-09-11,F,L,"6'1""",191.7,93,M,2.65,4,3
564,Trevor,Wu,jamesgray@example.net,2027924100,2005-08-12,F,L,"5'6""",206.5,27,M,3.39,4,3
565,James,Martin,gamblelinda@example.com,7062960200,2002-06-21,F,L,"6'1""",205.1,93,M,3.8,5,4
566,Andrew,Arnold,josephandersen@example.com,6608913088,1998-04-21,F,R,"5'11""",193.8,48,M,3.0,2,5
567,Eric,Burke,tammie25@example.com,5397367509,2003-07-15,F,R,"6'9""",189.7,42,M,3.81,4,5
568,Matthew,Parrish,juanlewis@example.org,3591517936,2000-02-18,F,L,"6'3""",189.4,87,M,3.11,4,5
569,Darryl,Jenkins,ericfuentes@example.com,7276650308,1997-02-05,F,L,"5'7""",177.5,93,M,2.59,2,4
570,Donald,Lara,alexanderhooper@example.com,3752547540,2002-09-14,F,L,"5'6""",195.3,30,M,3.74,2,2
571,Elijah,Michael,michael84@example.org,3114540589,1999-10-29,F,L,"6'9""",185.3,63,M,2.82,2,5
572,Jorge,Deleon,dcase@example.org,3139188139,2006-06-05,F,R,"6'1""",164.1,8,M,3.59,1,5
573,David,Jackson,harrismichael@example.com,3707012122,1998-01-01,D,R,"6'7""",167.6,49,M,3.6,4,1
574,Robert,Li,harrisjoshua@example.net,0900197201,2005-05-03,D,R,"5'9""",189.8,2,M,3.66,3,3
575,Kenneth,Jones,mayojacob@example.com,8314379946,1998-02-23,D,R,"5'6""",167.1,7,M,2.87,1,4
576,Johnny,Sanders,ryan88@example.net,8709647180,2006-03-01,D,L,"6'3""",208.8,23,M,3.15,1,2
577,Richard,Johnson,mariajohnson@example.net,5192120992,1999-11-17,D,R,"6'7""",176.3,88,M,2.59,1,1
578,David,Herring,smithamanda@example.org,3645449357,2002-01-06,D,L,"6'5""",203.4,27,M,3.31,2,5
579,Bradley,Salazar,dustin60@example.net,0926961086,1997-05-25,G,R,"6'9""",209.2,35,M,3.68,3,4
580,Sean,Adams,evansalexander@example.org,4408469902,2001-07-22,G,L,"6'6""",213.6,35,M,3.46,5,4
581,Erik,Potts,kaylacastaneda@example.org,8965423825,2005-04-04,F,L,"5'10""",187.2,91,M,2.96,4,1
582,Johnny,Jones,cmoreno@example.org,8974504730,1999-01-27,F,L,"6'3""",173.3,92,M,3.36,5,2
583,James,Price,piercegregory@example.net,3462215541,1999-08-16,F,R,"6'1""",167.5,71,M,3.82,5,4
584,Bill,Harrison,jamesvazquez@example.net,5781483741,1998-07-05,F,R,"6'5""",173.6,95,M,2.68,4,3
585,William,Bell,elizabeth76@example.org,2427441829,2002-07-16,F,L,"6'6""",163.5,45,M,3.05,5,2
586,Thomas,Mills,collinsrichard@example.net,2295001477,1997-04-18,F,R,"6'10""",207.7,43,M,3.17,2,3
587,Howard,Lawson,lisacastillo@example.net,6944388485,2006-10-16,F,R,"5'7""",161.7,95,M,3.24,4,2
588,Benjamin,Wiggins,brandilewis@example.com,3849278527,2006-02-05,F,R,"6'6""",193.5,57,M,3.26,2,5
589,Arthur,Evans,johnsonana@example.org,5449768425,2001-05-07,F,R,"6'4""",216.5,2,M,4.0,5,2
590,Timothy,Walton,itownsend@example.net,4980077387,2005-07-31,F,L,"5'10""",198.9,33,M,3.87,2,1
591,Roy,Ho,alexis90@example.net,3537096933,2005-04-01,F,R,"5'8""",170.5,10,M,2.71,2,4
592,Oscar,Rasmussen,jacobwalker@example.org,1451548628,2005-07-22,F,R,"5'7""",194.6,89,M,3.66,5,4
593,Troy,Ramos,nsims@example.net,9241149265,1997-12-08,D,R,"6'3""",190.8,36,M,3.77,4,3
594,Edward,Lyons,zacharymcknight@example.com,2927508252,1999-02-06,D,L,"6'11""",207.4,34,M,2.68,5,1
595,Michael,Rodriguez,randallolson@example.org,3043084164,2005-08-10,D,R,"6'1""",171.7,24,M,2.56,3,3
596,Gabriel,Hudson,maryaustin@example.net,1661649715,2005-03-23,D,R,"6'7""",186.4,94,M,2.62,5,2
597,Justin,Hall,stephanieleblanc@example.net,4752805712,2006-12-12,D,L,"5'9""",172.2,89,M,3.5,3,5
598,Anthony,Parker,danielsmith@example.net,1320554860,1997-03-14,D,R,"6'7""",215.0,61,M,2.85,5,5
599,James,Wong,kevin35@example.org,7739146786,1998-12-12,G,L,"6'9""",206.4,35,M,3.3,5,3
600,Michael,Mack,hcooper@example.com,6675527507,1999-03-09,G,R,"6'11""",182.5,1,M,3.84,2,2
601,Jason,Frey,stephanie40@example.net,2364414597,2003-04-13,F,R,"6'2""",190.4,7,M,3.46,5,3
602,Richard,Ramirez,bryan06@example.com,7519331121,1999-10-23,F,R,"6'2""",196.9,90,M,3.51,5,4
603,Scott,Lewis,darren24@example.com,6739808896,2003-07-05,F,L,"6'10""",193.2,98,M,3.6,2,4
604,Christopher,Howell,maria99@example.net,4510733763,2003-04-14,F,L,"5'8""",177.9,38,M,3.42,4,5
605,Jonathan,Williams,matthewwhitaker@example.com,7441231885,2002-07-04,F,L,"5'9""",209.4,16,M,3.17,2,1
606,Randall,James,susan12@example.net,8921355496,1997-10-20,F,L,"6'6""",213.1,48,M,2.84,4,3
607,Robert,Payne,mhardy@example.net,6300837933,2004-07-16,F,L,"5'6""",167.0,39,M,2.64,2,3
608,Manuel,White,morrisonjames@example.net,2243575337,1998-12-13,F,R,"6'0""",205.4,47,M,3.22,4,2
609,Andrew,Galvan,pphillips@example.org,3157075098,1999-06-15,F,L,"6'2""",171.3,4,M,3.04,4,2
610,Joshua,Hooper,darren49@example.com,4169007692,2006-08-22,F,R,"5'10""",190.4,77,M,2.85,1,5
611,Michael,Morrow,gibsonmichael@example.org,8156272919,2004-12-23,F,R,"5'9""",177.5,9,M,3.35,3,3
612,Albert,Campbell,denise32@example.com,9669709117,2000-08-03,F,R,"6'4""",167.3,42,M,3.18,5,3
613,Mark,Cummings,colleensmith@example.org,5162619853,1998-08-16,D,R,"5'7""",181.8,68,M,3.78,5,5
614,Erik,Wright,fgonzalez@example.net,1049286353,1999-05-02,D,R,"5'9""",193.4,6,M,2.57,5,1
615,William,Williams,mooreregina@example.org,8811654885,1999-02-26,D,R,"5'7""",199.6,3,M,3.2,2,4
616,Rodney,Logan,vhenry@example.org,7044989261,1998-07-23,D,L,"5'10""",199.7,43,M,2.52,4,1
617,William,Jackson,charles83@example.net,1353195775,2001-11-24,D,R,"5'7""",189.0,37,M,3.57,5,3
618,Robert,Wang,gonzalezlaurie@example.net,0647778226,2000-12-01,D,L,"6'3""",167.9,63,M,3.84,3,4
619,Gregory,Ross,christina38@example.com,2164255305,1999-10-12,G,L,"5'9""",173.5,31,M,3.28,5,3
620,Richard,Thomas,robertsdaniel@example.com,6735340442,1997-09-23,G,R,"6'2""",211.2,31,M,3.16,5,1
621,Brad,Walker,joshua04@example.net,1140601252,2004-04-06,F,R,"6'8""",179.8,27,M,3.59,4,5
622,Phillip,Blankenship,travismclaughlin@example.net,7540202734,1998-07-18,F,L,"5'6""",192.0,74,M,3.81,4,4
623,Anthony,Nguyen,laraalexander@example.org,9494554715,2003-04-20,F,R,"5'9""",180.6,29,M,3.84,1,4
624,Joshua,Stephens,david57@example.org,2004972580,2005-09-23,F,R,"6'0""",216.0,25,M,2.91,5,5
625,Thomas,Powers,tklein@example.net,5013448381,2005-03-05,F,R,"6'0""",164.8,81,M,3.43,2,4
626,Aaron,Thompson,cunninghamkaren@example.net,6870351913,2000-03-21,F,L,"5'7""",208.7,71,M,3.7,3,5
627,Joel,Kennedy,anthonystephenson@example.com,5992034056,2001-02-03,F,L,"5'7""",163.6,66,M,3.31,4,3
628,Kenneth,Tucker,zthompson@example.com,3319266117,1999-02-27,F,L,"6'8""",190.6,29,M,3.76,3,4
629,James,Greene,joyford@example.net,4251317023,2003-01-09,F,L,"6'2""",198.0,85,M,3.47,5,3
630,Alan,Rowland,vthomas@example.net,9138208447,1999-08-21,F,R,"6'4""",187.4,70,M,2.53,4,1
631,Paul,Brown,iturner@example.org,4497803379,1997-01-15,F,L,"5'9""",192.4,49,M,2.92,5,5
632,Jeremy,Diaz,garciaryan@example.com,7710530641,1998-11-07,F,L,"5'8""",190.6,24,M,3.39,2,4
633,George,Butler,larryallen@example.com,9551179900,2002-11-26,D,R,"6'10""",189.0,83,M,3.31,4,2
634,Richard,Jones,anthonywebster@example.org,2067836053,1997-12-31,D,R,"5'7""",214.1,36,M,2.91,5,3
635,Mark,Wilson,tprice@example.org,8653627589,1997-01-29,D,R,"5'11""",180.9,19,M,3.67,2,2
636,Joseph,Berry,qbridges@example.net,2295935443,1998-11-08,D,L,"5'10""",198.9,49,M,3.09,2,1
637,Jonathan,Shepherd,osbornedaniel@example.net,8073183565,2000-04-18,D,L,"6'5""",161.0,13,M,3.71,4,1
638,Joshua,Walker,stewartbradley@example.net,1061781280,2000-09-22,D,R,"6'1""",186.6,3,M,3.19,2,4
639,Cesar,Barron,jacksonchristian@example.com,0711169653,1999-12-16,G,L,"6'2""",174.2,35,M,3.39,3,2
640,John,Drake,richard01@example.com,5920720916,2001-04-17,G,R,"5'11""",215.8,35,M,3.81,3,5
641,Andrew,Clayton,michael62@example.org,5600853380,1999-06-29,F,R,"5'11""",185.4,11,M,3.94,3,1
642,Jay,Davis,angelamckinney@example.net,4124889787,2003-11-28,F,R,"5'11""",193.2,1,M,3.16,1,5
643,John,Briggs,vcarlson@example.net,6512703865,2000-10-07,F,L,"5'8""",165.2,12,M,2.61,3,3
644,Jesse,Hoover,ojohnson@example.com,9477764288,1997-04-17,F,R,"5'7""",209.4,98,M,3.91,1,3
645,Austin,Campbell,gjones@example.org,1836333007,2000-01-09,F,R,"5'10""",187.1,93,M,3.5,5,5
646,Henry,Jones,slong@example.net,5749212199,2000-06-29,F,L,"5'9""",207.6,65,M,3.59,3,1
647,Kevin,Torres,zrodriguez@example.com,5100562268,2006-10-22,F,R,"6'6""",166.6,55,M,2.9,5,1
648,Frederick,Malone,asmith@example.net,6759421601,2002-03-11,F,L,"6'5""",189.5,60,M,2.63,4,4
649,Joshua,Rodriguez,bmoody@example.com,0637614970,1999-03-10,F,L,"6'1""",169.7,46,M,3.73,2,2
650,James,Mercer,sheilawhite@example.com,2524721661,1999-08-12,F,L,"5'8""",174.2,51,M,3.71,5,2
651,John,Morales,garciajanice@example.com,2712008622,2002-04-18,F,L,"5'10""",203.4,52,M,3.44,3,2
652,Joseph,Taylor,dannyrivera@example.com,7111079646,2004-02-26,F,R,"6'9""",195.2,32,M,2.7,2,1
653,Jeremy,Huynh,smorales@example.com,5065113346,2001-05-14,D,R,"6'7""",219.4,57,M,3.5,2,1
654,Jeremiah,Williamson,rodriguezphilip@example.net,0636470254,2004-04-10,D,L,"5'6""",205.0,1,M,3.27,1,2
655,Ian,Holt,vallen@example.org,6159503430,2000-05-19,D,L,"6'2""",186.9,77,M,3.27,2,2
656,James,Cannon,anthony27@example.net,2239687532,1997-12-17,D,R,"5'6""",177.9,6,M,2.95,5,5
657,Michael,Gibson,jeffery55@example.org,1312958506,2001-06-21,D,R,"6'7""",219.9,39,M,3.22,3,3
658,James,Gill,jamiewilson@example.org,9933424488,2005-06-01,D,R,"5'11""",195.1,68,M,2.93,4,3
659,Michael,Huber,wukyle@example.org,5172240680,2005-10-30,G,R,"5'10""",183.6,30,M,2.73,3,2
660,Daniel,Brown,kyle93@example.com,4470091707,2002-07-18,G,L,"5'11""",180.9,1,M,3.54,5,4
661,Justin,Jones,gary74@example.net,8167536281,1999-01-03,F,L,"6'10""",202.0,48,M,2.81,3,4
662,Mason,Allen,zkent@example.org,2795853976,1997-11-30,F,L,"6'7""",196.2,55,M,3.98,4,3
663,Martin,Adams,jrios@example.net,3576584729,1998-04-19,F,L,"6'9""",199.4,50,M,2.59,3,2
664,Victor,Landry,igarcia@example.com,2237699406,2000-04-14,F,L,"6'0""",169.4,76,M,3.07,2,5
665,Vincent,Cooper,alan15@example.net,0323054660,2000-09-26,F,R,"5'7""",199.3,31,M,3.37,4,1
666,Kevin,Matthews,jfowler@example.net,7943477703,2005-10-10,F,L,"6'1""",169.6,79,M,3.63,5,3
667,Jorge,Edwards,hayesjames@example.org,1088664480,2001-11-15,F,L,"5'10""",207.6,16,M,3.24,5,4
668,Robert,Griffith,campbellsarah@example.net,3659547342,2004-12-13,F,L,"5'9""",167.7,38,M,3.79,4,1
669,Scott,Johnson,jillreed@example.net,4881978352,2000-07-17,F,R,"6'10""",207.4,73,M,2.95,2,3
670,Robert,Gonzalez,pcruz@example.com,1866045933,2005-05-17,F,R,"5'11""",195.9,12,M,2.73,4,4
671,Jesse,Sutton,carla22@example.org,0521246497,1998-03-30,F,R,"5'8""",189.7,85,M,3.7,4,4
672,Corey,Hardy,jacksonjames@example.org,5644948416,2004-09-20,F,R,"5'10""",160.3,59,M,3.08,1,3
673,George,Sampson,rebecca64@example.com,7995679350,2001-03-06,D,L,"6'3""",198.4,65,M,3.2,1,4
674,Harold,Dixon,marcusanderson@example.net,7413050984,2000-03-14,D,L,"5'11""",163.2,55,M,2.89,1,3
675,Craig,Bailey,jacobjoseph@example.net,1471540058,2006-01-17,D,L,"5'6""",182.0,45,M,3.82,5,4
676,Daniel,Anderson,jamesrobinson@example.net,3461852456,2000-04-10,D,L,"6'0""",197.7,65,M,3.33,3,3
677,James,Anderson,nataliewright@example.com,9842178758,2000-02-24,D,L,"5'11""",217.3,46,M,3.07,2,1
678,Matthew,Ho,yfowler@example.org,5061884100,2001-03-11,D,L,"6'5""",190.6,78,M,3.77,4,2
679,Edwin,Smith,rodgersmegan@example.net,0545640767,2002-02-05,G,L,"6'9""",211.5,35,M,3.6,1,3
680,Gregory,Washington,daniellekline@example.net,1440608586,2001-02-11,G,L,"6'7""",161.7,1,M,3.88,2,2
681,Edward,Morse,smoore@example.org,2731927807,1997-02-27,F,R,"5'11""",210.0,8,M,3.02,2,5
682,Anthony,Skinner,williamsrobert@example.org,0220450867,1999-01-02,F,R,"6'8""",190.8,65,M,3.25,2,5
683,Matthew,Spence,wcameron@example.org,3485363468,2004-12-07,F,L,"5'9""",216.0,84,M,2.79,5,3
684,Timothy,Boyle,morganrobert@example.com,5076872227,2003-08-17,F,R,"6'3""",176.0,65,M,3.18,5,1
685,Patrick,Gonzalez,toddchambers@example.org,7180123159,2001-06-28,F,R,"6'1""",169.8,62,M,2.81,4,2
686,Ronald,Davis,scollier@example.com,1920551425,2001-01-18,F,L,"5'7""",200.2,87,M,2.64,4,4
687,Dennis,Bryan,floresemily@example.com,9650729700,2004-06-08,F,L,"5'10""",166.5,74,M,3.2,5,5
688,Joseph,Brown,kimberly42@example.net,1293313185,2005-10-04,F,L,"5'9""",204.6,67,M,3.66,4,4
689,Dustin,Conner,taylorrobert@example.org,0586309027,1999-05-11,F,L,"6'2""",187.3,58,M,3.57,2,5
690,Gary,Parker,wrichards@example.org,3948013728,2003-09-24,F,R,"5'10""",163.0,59,M,2.97,3,4
691,Daniel,Thomas,kristinadavidson@example.com,0623152058,2001-01-11,F,R,"6'11""",208.3,36,M,3.52,4,4
692,Mike,Moore,englishlisa@example.net,6057810673,2000-01-13,F,L,"6'9""",182.8,62,M,3.12,3,3
693,Alejandro,Simmons,stevencarpenter@example.com,7219761631,2000-07-28,D,L,"5'8""",210.0,70,M,3.17,4,5
694,David,Guzman,william06@example.org,2734114252,2004-11-26,D,R,"5'9""",165.5,48,M,3.44,5,4
695,Duane,Walker,elizabeth26@example.net,9593851952,1997-11-08,D,L,"6'4""",207.2,45,M,3.62,2,5
696,Steven,Franco,shannonnichols@example.net,7679372035,2004-01-04,D,R,"5'6""",205.2,14,M,3.31,2,1
697,Andrew,Carter,wilsonthomas@example.net,7318949220,1998-02-23,D,L,"6'4""",204.6,64,M,2.58,4,1
698,Travis,Johnson,drakerachel@example.org,8732479102,2002-11-03,D,R,"6'9""",204.7,61,M,3.26,5,3
699,Arthur,Davis,juliabaldwin@example.org,0320862094,2004-08-14,G,L,"5'10""",174.3,35,M,3.93,3,4
700,Glen,Huerta,stevenray@example.com,6750006742,2002-09-03,G,R,"5'6""",161.6,30,M,3.3,3,1
701,Mike,Garcia,campbellmeagan@example.net,0466445851,2002-10-20,F,R,"5'11""",178.8,44,M,3.65,2,2
702,Jacob,Evans,jasonjackson@example.com,1961563211,2002-05-02,F,L,"5'11""",198.3,69,M,3.72,4,4
703,Kyle,Sandoval,bshort@example.com,3971522652,2004-03-18,F,L,"5'8""",190.7,56,M,2.72,5,3
704,Robert,Richardson,lherman@example.net,5097479225,2002-06-25,F,R,"6'7""",217.5,29,M,2.94,2,5
705,John,Mccann,reidaustin@example.org,0149237133,2001-01-07,F,L,"6'0""",188.1,44,M,2.55,3,5
706,Kevin,Vasquez,christinapoole@example.org,5529804728,1997-02-15,F,R,"5'6""",180.9,33,M,3.07,5,5
707,Donald,Salinas,kristen37@example.org,9045767784,2006-01-31,F,R,"5'10""",206.2,15,M,3.22,3,4
708,Joshua,Johnson,robert91@example.net,1221124593,2002-08-15,F,L,"5'11""",171.4,37,M,3.27,2,2
709,Clarence,Jones,myersjoshua@example.net,7542345165,2000-06-19,F,L,"6'5""",203.2,83,M,2.82,3,4
710,Keith,Allen,dleonard@example.org,4560764455,2005-06-15,F,L,"6'9""",161.4,57,M,2.59,4,3
